pmid,type1,type2,id1,entity1_text,entity1_type,pred_label,id2,entity2_text,entity2_type,pred_score,same_sentence,sentence_window,entity1_is_pesticide,entity2_is_pesticide,relation_group,confidence_band,evidence_level,has_pesticide_flag_from_pipeline,entity1_canonical_text,entity1_validation_status,entity1_is_validated_chemical,entity1_is_validated_pesticide,entity1_remove_candidate,entity1_pesticide_dict_id,entity1_pesticide_name,entity1_pesticide_inchikey,entity1_pesticide_activity,entity1_pesticide_primary_activities,entity1_pesticide_compound_groups,entity1_pubchem_status,entity1_pubchem_cid,entity1_pubchem_iupac_name,entity1_pubchem_inchikey,entity1_pubchem_formula,entity2_canonical_text,entity2_validation_status,entity2_is_validated_chemical,entity2_is_validated_pesticide,entity2_remove_candidate,entity2_pesticide_dict_id,entity2_pesticide_name,entity2_pesticide_inchikey,entity2_pesticide_activity,entity2_pesticide_primary_activities,entity2_pesticide_compound_groups,entity2_pubchem_status,entity2_pubchem_cid,entity2_pubchem_iupac_name,entity2_pubchem_inchikey,entity2_pubchem_formula,has_validated_pesticide,has_validated_chemical,has_unvalidated_chemical,canonical_entity_pair,canonical_entity_type_pair
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:22,histamine,ChemicalEntity,Positive_Correlation,ChemicalEntity:10771034:24,compound 48/80,ChemicalEntity,7.3692565,True,0,False,False,Positive effect,High,Strong textual evidence,False,2-(1H-imidazol-5-yl)ethanamine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,774,2-(1H-imidazol-5-yl)ethanamine,NTYJJOPFIAHURM-UHFFFAOYSA-N,C5H9N3,compound 48/80,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,True,True,2-(1H-imidazol-5-yl)ethanamine -- compound 48/80,ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:2,levofloxacin,ChemicalEntity,Positive_Correlation,ChemicalEntity:10771034:13,calcium,ChemicalEntity,5.726464,False,1,False,False,Positive effect,Moderate,Moderate textual evidence,False,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,149096,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",GSDSWSVVBLHKDQ-JTQLQIEISA-N,C18H20FN3O4,calcium,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,5460341,calcium,OYPRJOBELJOOCE-UHFFFAOYSA-N,Ca,False,True,False,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid -- calcium",ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:10771034:25,sialic acid,ChemicalEntity,Negative_Correlation,GeneOrGeneProduct:10771034:30,G proteins,GeneOrGeneProduct,5.5940814,True,0,False,False,Negative effect,Moderate,Moderate textual evidence,False,sialic acid,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,G proteins,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,sialic acid -- G proteins,ChemicalEntity -- GeneOrGeneProduct
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:11,Ca(2+),ChemicalEntity,Positive_Correlation,ChemicalEntity:10771034:22,histamine,ChemicalEntity,5.4152675,True,0,False,False,Positive effect,Moderate,Moderate textual evidence,False,calcium(2+),pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,271,calcium(2+),BHPQYMZQTOCNFJ-UHFFFAOYSA-N,Ca+2,2-(1H-imidazol-5-yl)ethanamine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,774,2-(1H-imidazol-5-yl)ethanamine,NTYJJOPFIAHURM-UHFFFAOYSA-N,C5H9N3,False,True,False,calcium(2+) -- 2-(1H-imidazol-5-yl)ethanamine,ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:10,lactate dehydrogenase,ChemicalEntity,Negative_Correlation,ChemicalEntity:10771034:24,compound 48/80,ChemicalEntity,7.693437,True,0,False,False,Negative effect,High,Strong textual evidence,False,lactate dehydrogenase,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,compound 48/80,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,lactate dehydrogenase -- compound 48/80,ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:15,histamine,ChemicalEntity,Negative_Correlation,ChemicalEntity:10771034:18,pertussis toxin,ChemicalEntity,8.610097,True,0,False,False,Negative effect,High,Strong textual evidence,False,2-(1H-imidazol-5-yl)ethanamine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,774,2-(1H-imidazol-5-yl)ethanamine,NTYJJOPFIAHURM-UHFFFAOYSA-N,C5H9N3,"(4S)-4-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S,3S)-2-[[2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-amino-4-methylsulfanylbutanoyl]amino]-5-oxopentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]propanoyl]amino]-4-oxobutanoyl]amino]-3-hydroxypropanoyl]amino]hexanoyl]amino]-3-phenylpropanoyl]amino]-3-methylpentanoyl]amino]acetyl]amino]-3-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]-4-carboxybutanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]-3-carboxypropanoyl]amino]acetyl]amino]-5-carbamimidamidopentanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S,3S)-1-[[(2S)-1-[[2-[[(2S)-1-[(2S)-2-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(1S)-1-carboxy-2-hydroxyethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-2-oxoethyl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,132472080,"(4S)-4-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S,3S)-2-[[2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-amino-4-methylsulfanylbutanoyl]amino]-5-oxopentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]propanoyl]amino]-4-oxobutanoyl]amino]-3-hydroxypropanoyl]amino]hexanoyl]amino]-3-phenylpropanoyl]amino]-3-methylpentanoyl]amino]acetyl]amino]-3-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]-4-carboxybutanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]-3-carboxypropanoyl]amino]acetyl]amino]-5-carbamimidamidopentanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S,3S)-1-[[(2S)-1-[[2-[[(2S)-1-[(2S)-2-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(1S)-1-carboxy-2-hydroxyethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-2-oxoethyl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid",IBPFGHGOWHUTBX-KVRUEJFCSA-N,C272H412N70O74S,False,True,False,"2-(1H-imidazol-5-yl)ethanamine -- (4S)-4-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S,3S)-2-[[2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-amino-4-methylsulfanylbutanoyl]amino]-5-oxopentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]propanoyl]amino]-4-oxobutanoyl]amino]-3-hydroxypropanoyl]amino]hexanoyl]amino]-3-phenylpropanoyl]amino]-3-methylpentanoyl]amino]acetyl]amino]-3-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]-4-carboxybutanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]-3-carboxypropanoyl]amino]acetyl]amino]-5-carbamimidamidopentanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S,3S)-1-[[(2S)-1-[[2-[[(2S)-1-[(2S)-2-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(1S)-1-carboxy-2-hydroxyethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-2-oxoethyl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid",ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:17,compound 48/80,ChemicalEntity,Negative_Correlation,ChemicalEntity:10771034:19,benzalkonium chloride,ChemicalEntity,8.929095,True,0,False,False,Negative effect,High,Strong textual evidence,False,compound 48/80,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,benzyl-dimethyl-tridecylazanium chloride,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,3014024,benzyl-dimethyl-tridecylazanium chloride,XIWFQDBQMCDYJT-UHFFFAOYSA-M,C22H40ClN,False,True,True,compound 48/80 -- benzyl-dimethyl-tridecylazanium chloride,ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:10771034:19,benzalkonium chloride,ChemicalEntity,Negative_Correlation,GeneOrGeneProduct:10771034:21,(,GeneOrGeneProduct,9.481477,True,0,False,False,Negative effect,Very high,Strong textual evidence,False,benzyl-dimethyl-tridecylazanium chloride,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,3014024,benzyl-dimethyl-tridecylazanium chloride,XIWFQDBQMCDYJT-UHFFFAOYSA-M,C22H40ClN,(,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,benzyl-dimethyl-tridecylazanium chloride -- (,ChemicalEntity -- GeneOrGeneProduct
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:15,histamine,ChemicalEntity,Association,ChemicalEntity:10771034:28,histamine,ChemicalEntity,9.1193905,True,0,False,False,General association,Very high,Strong textual evidence,False,2-(1H-imidazol-5-yl)ethanamine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,774,2-(1H-imidazol-5-yl)ethanamine,NTYJJOPFIAHURM-UHFFFAOYSA-N,C5H9N3,2-(1H-imidazol-5-yl)ethanamine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,774,2-(1H-imidazol-5-yl)ethanamine,NTYJJOPFIAHURM-UHFFFAOYSA-N,C5H9N3,False,True,False,2-(1H-imidazol-5-yl)ethanamine -- 2-(1H-imidazol-5-yl)ethanamine,ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:22,histamine,ChemicalEntity,Negative_Correlation,ChemicalEntity:10771034:25,sialic acid,ChemicalEntity,8.763176,True,0,False,False,Negative effect,High,Strong textual evidence,False,2-(1H-imidazol-5-yl)ethanamine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,774,2-(1H-imidazol-5-yl)ethanamine,NTYJJOPFIAHURM-UHFFFAOYSA-N,C5H9N3,sialic acid,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,True,True,2-(1H-imidazol-5-yl)ethanamine -- sialic acid,ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:2,levofloxacin,ChemicalEntity,Positive_Correlation,ChemicalEntity:10771034:15,histamine,ChemicalEntity,7.3692565,False,1,False,False,Positive effect,High,Moderate textual evidence,False,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,149096,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",GSDSWSVVBLHKDQ-JTQLQIEISA-N,C18H20FN3O4,2-(1H-imidazol-5-yl)ethanamine,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,774,2-(1H-imidazol-5-yl)ethanamine,NTYJJOPFIAHURM-UHFFFAOYSA-N,C5H9N3,False,True,False,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid -- 2-(1H-imidazol-5-yl)ethanamine",ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:10771034:24,compound 48/80,ChemicalEntity,Association,GeneOrGeneProduct:10771034:26,neuraminidase,GeneOrGeneProduct,6.736712,True,0,False,False,General association,Moderate,Moderate textual evidence,False,compound 48/80,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,neuraminidase,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,compound 48/80 -- neuraminidase,ChemicalEntity -- GeneOrGeneProduct
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:12,48/80,ChemicalEntity,Negative_Correlation,ChemicalEntity:10771034:25,sialic acid,ChemicalEntity,8.610097,True,0,False,False,Negative effect,High,Strong textual evidence,False,48/80,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,sialic acid,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,48/80 -- sialic acid,ChemicalEntity -- ChemicalEntity
10771034,ChemicalEntity,ChemicalEntity,ChemicalEntity:10771034:12,48/80,ChemicalEntity,Negative_Correlation,ChemicalEntity:10771034:19,benzalkonium chloride,ChemicalEntity,8.929095,True,0,False,False,Negative effect,High,Strong textual evidence,False,48/80,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,benzyl-dimethyl-tridecylazanium chloride,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,3014024,benzyl-dimethyl-tridecylazanium chloride,XIWFQDBQMCDYJT-UHFFFAOYSA-M,C22H40ClN,False,True,True,48/80 -- benzyl-dimethyl-tridecylazanium chloride,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:22,iprodione,ChemicalEntity,Negative_Correlation,ChemicalEntity:10775335:53,quinalphos,ChemicalEntity,9.481477,True,0,True,False,Negative effect,Very high,Strong textual evidence,True,iprodione,pesticide_dictionary_exact_match,True,True,False,TWPEST_01092,iprodione,ONUFESLQCSAYKA-UHFFFAOYSA-N,fungicides (dicarboximide),{'fungicides'},{'dicarboximide'},not_checked,,,,,diethoxy-quinoxalin-2-yloxy-sulfanylidene-lambda5-phosphane,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,26124,diethoxy-quinoxalin-2-yloxy-sulfanylidene-lambda5-phosphane,JYQUHIFYBATCCY-UHFFFAOYSA-N,C12H15N2O3PS,True,True,False,iprodione -- diethoxy-quinoxalin-2-yloxy-sulfanylidene-lambda5-phosphane,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:40,chlorpyrifos,ChemicalEntity,Association,ChemicalEntity:10775335:44,polyvinylpolypyrrolidone,ChemicalEntity,9.0880375,True,0,True,False,General association,Very high,Strong textual evidence,True,chlorpyrifos,pesticide_dictionary_exact_match,True,True,False,TWPEST_00433,chlorpyrifos,SBPBAQFWLVIOKP-UHFFFAOYSA-N,insecticides (aryl organothiophosphate),{'insecticides'},{'aryl organothiophosphate'},not_checked,,,,,polyvinylpolypyrrolidone,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,True,True,True,chlorpyrifos -- polyvinylpolypyrrolidone,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:35,azoxystrobin,ChemicalEntity,Association,ChemicalEntity:10775335:52,Fenthion,ChemicalEntity,7.860445,True,0,True,True,General association,High,Strong textual evidence,True,azoxystrobin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00176,azoxystrobin,WFDXOXNFNRHQEC-GHRIWEEISA-N,fungicides (methoxyacrylate),{'fungicides'},{'methoxyacrylate'},not_checked,,,,,fenthion,pesticide_dictionary_exact_match,True,True,False,TWPEST_00848,fenthion,PNVJTZOFSHSLTO-UHFFFAOYSA-N,"avicides, insecticides (phenyl organothiophosphate)","{'insecticides', 'avicides'}",{'phenyl organothiophosphate'},not_checked,,,,,True,True,False,azoxystrobin -- fenthion,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:43,gelatin,ChemicalEntity,Association,ChemicalEntity:10775335:46,silicon dioxide,ChemicalEntity,8.569097,True,0,False,False,General association,High,Strong textual evidence,False,gelatin,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,dioxosilane,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,24261,dioxosilane,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,O2Si,False,True,True,gelatin -- dioxosilane,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:38,mepanipyrim,ChemicalEntity,Association,ChemicalEntity:10775335:46,silicon dioxide,ChemicalEntity,9.28338,True,0,True,False,General association,Very high,Strong textual evidence,True,mepanipyrim,pesticide_dictionary_exact_match,True,True,False,TWPEST_01202,mepanipyrim,CIFWZNRJIBNXRE-UHFFFAOYSA-N,fungicides (anilinopyrimidine),{'fungicides'},{'anilinopyrimidine'},not_checked,,,,,dioxosilane,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,24261,dioxosilane,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,O2Si,True,True,False,mepanipyrim -- dioxosilane,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:36,dimethoate,ChemicalEntity,Association,ChemicalEntity:10775335:52,Fenthion,ChemicalEntity,7.491063,True,0,True,True,General association,High,Strong textual evidence,True,dimethoate,pesticide_dictionary_exact_match,True,True,False,TWPEST_00674,dimethoate,MCWXGJITAZMZEV-UHFFFAOYSA-N,"acaricides (aliphatic amide organothiophosphate), insecticides (aliphatic amide organothiophosphate), nematicides (aliphatic organothiophosphate)","{'insecticides', 'acaricides', 'nematicides'}","{'aliphatic amide organothiophosphate', 'aliphatic organothiophosphate'}",not_checked,,,,,fenthion,pesticide_dictionary_exact_match,True,True,False,TWPEST_00848,fenthion,PNVJTZOFSHSLTO-UHFFFAOYSA-N,"avicides, insecticides (phenyl organothiophosphate)","{'insecticides', 'avicides'}",{'phenyl organothiophosphate'},not_checked,,,,,True,True,False,dimethoate -- fenthion,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:37,pyrimethanil,ChemicalEntity,Association,ChemicalEntity:10775335:46,silicon dioxide,ChemicalEntity,9.409306,True,0,True,False,General association,Very high,Strong textual evidence,True,pyrimethanil,pesticide_dictionary_exact_match,True,True,False,TWPEST_01576,pyrimethanil,ZLIBICFPKPWGIZ-UHFFFAOYSA-N,fungicides (anilinopyrimidine),{'fungicides'},{'anilinopyrimidine'},not_checked,,,,,dioxosilane,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,24261,dioxosilane,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,O2Si,True,True,False,pyrimethanil -- dioxosilane,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:38,mepanipyrim,ChemicalEntity,Negative_Correlation,ChemicalEntity:10775335:39,fluazinam,ChemicalEntity,8.610097,True,0,True,True,Negative effect,High,Strong textual evidence,True,mepanipyrim,pesticide_dictionary_exact_match,True,True,False,TWPEST_01202,mepanipyrim,CIFWZNRJIBNXRE-UHFFFAOYSA-N,fungicides (anilinopyrimidine),{'fungicides'},{'anilinopyrimidine'},not_checked,,,,,fluazinam,pesticide_dictionary_exact_match,True,True,False,TWPEST_00873,fluazinam,UZCGKGPEKUCDTF-UHFFFAOYSA-N,fungicides (dinitroaniline),{'fungicides'},{'dinitroaniline'},not_checked,,,,,True,True,False,mepanipyrim -- fluazinam,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:7,myclobutanil,ChemicalEntity,Negative_Correlation,ChemicalEntity:10775335:26,metalaxyl,ChemicalEntity,8.929095,True,0,True,True,Negative effect,High,Strong textual evidence,True,myclobutanil,pesticide_dictionary_exact_match,True,True,False,TWPEST_01321,myclobutanil,HZJKXKUJVSEEFU-UHFFFAOYSA-N,fungicides (triazole),{'fungicides'},{'triazole'},not_checked,,,,,metalaxyl,pesticide_dictionary_exact_match,True,True,False,TWPEST_01220,metalaxyl,ZQEIXNIJLIKNTD-UHFFFAOYSA-N,fungicides (acylalanine),{'fungicides'},{'acylalanine'},not_checked,,,,,True,True,False,myclobutanil -- metalaxyl,ChemicalEntity -- ChemicalEntity
10775335,ChemicalEntity,ChemicalEntity,ChemicalEntity:10775335:35,azoxystrobin,ChemicalEntity,Negative_Correlation,ChemicalEntity:10775335:39,fluazinam,ChemicalEntity,9.481477,True,0,True,True,Negative effect,Very high,Strong textual evidence,True,azoxystrobin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00176,azoxystrobin,WFDXOXNFNRHQEC-GHRIWEEISA-N,fungicides (methoxyacrylate),{'fungicides'},{'methoxyacrylate'},not_checked,,,,,fluazinam,pesticide_dictionary_exact_match,True,True,False,TWPEST_00873,fluazinam,UZCGKGPEKUCDTF-UHFFFAOYSA-N,fungicides (dinitroaniline),{'fungicides'},{'dinitroaniline'},not_checked,,,,,True,True,False,azoxystrobin -- fluazinam,ChemicalEntity -- ChemicalEntity
